date,symbol,price_direction,price_change,news_count,api_type,feature_11_3290,feature_11_5655,feature_11_6067,feature_11_7127,feature_11_9259,feature_11_10912,feature_11_12500,feature_11_16317,feature_11_18645,feature_11_23683,feature_2_2650,feature_2_3339,feature_2_4460,feature_2_5505,feature_2_9403,feature_2_9455,feature_2_19269,feature_2_19358,feature_2_21981,feature_2_23090,feature_1_414,feature_1_2502,feature_1_3597,feature_1_5609,feature_1_6071,feature_1_8549,feature_1_16724,feature_1_17263,feature_1_19188,feature_1_22733,feature_10_8188,feature_10_9197,feature_10_10243,feature_10_11264,feature_10_12749,feature_10_13413,feature_10_13863,feature_10_16317,feature_10_18354,feature_10_24509,feature_8_4339,feature_8_6772,feature_8_7145,feature_8_8199,feature_8_9877,feature_8_11988,feature_8_13270,feature_8_16672,feature_8_20970,feature_8_22442,feature_9_2461,feature_9_7742,feature_9_8199,feature_9_10370,feature_9_11011,feature_9_12402,feature_9_14577,feature_9_15496,feature_9_22442,feature_9_23050,feature_7_4339,feature_7_9877,feature_7_11841,feature_7_16618,feature_7_16672,feature_7_17009,feature_7_19233,feature_7_19358,feature_7_20970,feature_7_23013,feature_6_1565,feature_6_1986,feature_6_2143,feature_6_3889,feature_6_4983,feature_6_5649,feature_6_8092,feature_6_11916,feature_6_16270,feature_6_16486,feature_5_10,feature_5_2143,feature_5_3903,feature_5_5168,feature_5_8045,feature_5_9877,feature_5_12693,feature_5_14552,feature_5_16270,feature_5_19099,feature_0_1438,feature_0_4362,feature_0_4527,feature_0_5366,feature_0_5609,feature_0_7392,feature_0_9858,feature_0_10758,feature_0_13724,feature_0_20529,feature_3_2143,feature_3_2602,feature_3_4460,feature_3_4952,feature_3_7547,feature_3_9403,feature_3_9869,feature_3_14375,feature_3_17560,feature_3_21754,feature_4_2143,feature_4_4093,feature_4_4460,feature_4_4983,feature_4_5505,feature_4_9403,feature_4_15578,feature_4_16270,feature_4_16724,feature_4_16957
2025-07-07 00:00:00-04:00,TSLA,1,0.013165935514200526,7,alpaca,0.2981249477182116,0.3394539015633719,0.29332581588200163,0.24175809536661422,0.29923086932727266,0.33136435065950665,0.2849112663950239,0.5014953144959041,0.3496307794536863,0.16762505365269526,0.4834737607410976,0.26081627181598116,0.33082233369350433,0.26272065937519073,0.40008111936705454,0.26522667918886456,0.31129184791019987,0.18410733767918178,0.3401965754372733,0.31413381014551434,0.21536923519202641,0.1791834341628211,0.3309183120727539,0.27858724551541464,0.18433943390846252,0.32459210072244915,0.28658137576920645,0.333726418869836,0.36366695165634155,0.17037628378186906,0.2763403590236391,0.3524287257875715,0.1766304863350732,0.4751467449324472,0.3250520186764853,0.2360540841306959,0.3268110177346638,0.48067346640995573,0.35774390186582294,0.1694562371288027,0.312248843056815,0.4012566421713148,0.35595250129699707,0.38988753301756723,0.2791597268411091,0.2504329298223768,0.4364392842565264,0.28592527551310404,0.2622724324464798,0.2666244762284415,0.36225318908691406,0.37584212848118376,0.40190460426466806,0.26064797171524595,0.3755750358104706,0.17873043034757888,0.304786143558366,0.26078094116279055,0.23096694477966853,0.26033700363976614,0.28446513414382935,0.34492949502808706,0.42725115162985666,0.29918561237198965,0.32256033377987997,0.24801098236015864,0.223329382283347,0.3432858501161848,0.3629311110292162,0.45573645404406954,0.3276225881917136,0.3197028168610164,0.514072413955416,0.2866922489234379,0.6808329139436994,0.3592166645186288,0.47479918599128723,0.26821563073566984,0.27882610474314007,0.5224370871271405,0.4496005305222103,0.4480460924761636,0.4608501408781324,0.30145309226853506,0.3299387012209211,0.36216425044195993,0.48191989745412556,0.2799541141305651,0.2980726936033794,0.46103632024356295,0.39895178590502056,0.37492091740880695,0.18775833078793117,0.21579313703945704,0.30530643250261036,0.16996742678540094,0.36468195276600973,0.3104301903929029,0.34086890731539043,0.2717789624418531,0.27461856390748707,0.3715299963951111,0.3055086519036974,0.3784484011786325,0.26229675327028545,0.42123158488954815,0.47324017541749136,0.4236565317426409,0.461130895784923,0.22319253427641733,0.3080003985336849,0.4231475123337337,0.33001322405678885,0.5666188853127616,0.2907825495515551,0.4122581737382071,0.4038009899003165,0.2714246319872992,0.4053000169140952,0.5788457563945225
2025-07-08 00:00:00-04:00,TSLA,0,-0.006480617479611397,5,alpaca,0.3078421115875244,0.3181161046028137,0.31555046141147614,0.24017275273799896,0.29127662181854247,0.30675230026245115,0.28019157648086546,0.5346726179122925,0.3297213792800903,0.17059326767921448,0.4873816132545471,0.25089378356933595,0.34026120901107787,0.24105866849422455,0.4083603024482727,0.2835317373275757,0.30898886919021606,0.18030409812927245,0.3451603829860687,0.32832656502723695,0.21987981498241424,0.20255330502986907,0.32902552783489225,0.2854868292808533,0.18751411736011506,0.2979355096817017,0.2953307330608368,0.34183653593063357,0.35966033935546876,0.18507071286439897,0.2737711161375046,0.373152095079422,0.1653413236141205,0.47801864743232725,0.3584532916545868,0.2427551567554474,0.36405677199363706,0.49618038535118103,0.3640474259853363,0.18075567185878755,0.32707183957099917,0.38291744589805604,0.3265377402305603,0.38796326518058777,0.2830763697624207,0.2957912027835846,0.3949648976325989,0.2989948600530624,0.28640030026435853,0.2556588172912598,0.3658670365810394,0.42081320881843565,0.38294851779937744,0.2495129108428955,0.3885501027107239,0.18039035499095918,0.3081297904253006,0.25197327733039854,0.22389525771141053,0.28886651396751406,0.2954190969467163,0.3508314609527588,0.43851972818374635,0.29436466097831726,0.3450426995754242,0.29036021828651426,0.2550865918397903,0.3036858856678009,0.378372722864151,0.4413235902786255,0.3615115940570831,0.3375577688217163,0.5312071323394776,0.2871370553970337,0.6945190548896789,0.3791735529899597,0.4691310465335846,0.30452409386634827,0.29998151063919065,0.49413065910339354,0.4246067464351654,0.47074641585350036,0.48289799094200136,0.3095771998167038,0.3472080945968628,0.36773839592933655,0.5186423897743225,0.3032596170902252,0.31846951842308047,0.4785510540008545,0.3727972090244293,0.39173814058303835,0.1656356692314148,0.21812117993831634,0.3031425714492798,0.18282192349433898,0.408256858587265,0.29464884102344513,0.33859553933143616,0.28842978477478026,0.26759410202503203,0.35409930944442747,0.3122854232788086,0.36453080773353574,0.2509626418352127,0.4404227614402771,0.4590137958526611,0.4677687644958496,0.4367840588092804,0.23027902245521545,0.31658267974853516,0.46170381307601926,0.3304218232631683,0.5977130770683289,0.28253148794174193,0.43786842226982114,0.43161254525184634,0.2721447914838791,0.40887282490730287,0.5603564858436585
2025-07-09 00:00:00-04:00,TSLA,1,0.04728264838279942,3,alpaca,0.31052807966868085,0.338119775056839,0.29971376061439514,0.24591518441836038,0.3065313994884491,0.32322730620702106,0.27099647124608356,0.5126282870769501,0.3659481108188629,0.1647843544681867,0.5155988732973734,0.2811826318502426,0.3145889888207118,0.23692919810612997,0.39189868172009784,0.25062402089436847,0.2820223371187846,0.1864569087823232,0.3260544041792552,0.3062160114447276,0.18156391382217407,0.16929770012696585,0.32305802901585895,0.2802105098962784,0.16170660157998404,0.30758438507715863,0.2900744279225667,0.32262330253918964,0.36287921667099,0.17152139792839685,0.30417580405871075,0.33472126722335815,0.1873591790596644,0.501997321844101,0.32648080587387085,0.2346918284893036,0.30166803300380707,0.4915081560611725,0.3723277946313222,0.16482391953468323,0.3058548370997111,0.41261664032936096,0.33429128925005597,0.3818286756674449,0.28968345125516254,0.23864707350730896,0.46224186817804974,0.287809560696284,0.2640041957298915,0.25743649899959564,0.35316116611162823,0.384295791387558,0.38923447330792743,0.2567043900489807,0.3988470137119293,0.18631336589654288,0.3199157516161601,0.24636254211266836,0.22489023208618164,0.26166115204493207,0.285375048716863,0.3522616426150004,0.409736305475235,0.2968081335226695,0.332584281762441,0.23335038125514984,0.21463330586751303,0.3584282497564952,0.35542701681454975,0.47044925888379413,0.34006059169769287,0.3234586815039317,0.5012548863887787,0.28251828749974567,0.6656228105227152,0.3597794969876607,0.4819314479827881,0.2528994033734004,0.2543090879917145,0.5174405773480734,0.484580139319102,0.4288849135239919,0.46778708696365356,0.31352804104487103,0.32950012882550556,0.3606131176153819,0.47803372144699097,0.2869446973005931,0.2855895906686783,0.4646631181240082,0.42766548196474713,0.36632677912712097,0.17180731892585754,0.2164701223373413,0.2930299788713455,0.14116808523734412,0.33767978847026825,0.2748805781205495,0.3576602240403493,0.27693172295888263,0.26626746356487274,0.3713143865267436,0.3033268054326375,0.3750511109828949,0.27527787288029987,0.4066903591156006,0.4643842776616414,0.43701083461443585,0.4702579776446025,0.2027897983789444,0.30132267872492474,0.4142824411392212,0.326831191778183,0.5518364310264587,0.2782504161198934,0.3975851833820343,0.36954734722773236,0.2658974627653758,0.4260864456494649,0.5766498247782389
2025-07-10 00:00:00-04:00,TSLA,1,0.011746909045068752,4,alpaca,0.3058042600750923,0.3094317615032196,0.26961520314216614,0.2348266877233982,0.29247115552425385,0.3048929125070572,0.29171666502952576,0.5453436225652695,0.3370589315891266,0.1544697843492031,0.4933164417743683,0.20481224730610847,0.358454667031765,0.2417060323059559,0.41049861907958984,0.2800930589437485,0.31897037476301193,0.1906254142522812,0.34301213920116425,0.3588590994477272,0.22599397599697113,0.18399863690137863,0.36473438888788223,0.2893848642706871,0.18285244330763817,0.26890338957309723,0.2937316671013832,0.3770841658115387,0.3645096570253372,0.1547460313886404,0.28785668686032295,0.41937147080898285,0.15207519754767418,0.5199881121516228,0.36071034520864487,0.24907319620251656,0.3722827658057213,0.5194118767976761,0.3670262470841408,0.17475402727723122,0.33662668615579605,0.39313410967588425,0.35252169519662857,0.43672479689121246,0.2591319605708122,0.30783268064260483,0.3565709963440895,0.3026435561478138,0.2594763934612274,0.25037530437111855,0.36287418007850647,0.40747274458408356,0.4303899332880974,0.24623485654592514,0.39294733107089996,0.19421763718128204,0.3310549817979336,0.2788471207022667,0.23775195330381393,0.3189943805336952,0.3285519629716873,0.3279336765408516,0.44811978191137314,0.2891218736767769,0.3776702955365181,0.30229564011096954,0.24191606417298317,0.3121122792363167,0.3515263944864273,0.4399822801351547,0.3786052316427231,0.33535122871398926,0.538969874382019,0.27922240644693375,0.7291924804449081,0.3984704911708832,0.45298872143030167,0.3089403584599495,0.2923872396349907,0.48627110570669174,0.4209102988243103,0.47374555468559265,0.4871175065636635,0.31543245166540146,0.3451842814683914,0.35354485362768173,0.5441948473453522,0.29521531611680984,0.31141627579927444,0.4845053479075432,0.3282594382762909,0.34379030019044876,0.16265617311000824,0.21771642565727234,0.2867906838655472,0.19107142835855484,0.4722944051027298,0.2943778932094574,0.37365417927503586,0.28845153748989105,0.26247114688158035,0.3357004150748253,0.32222361862659454,0.3158159628510475,0.23521751537919044,0.4484860301017761,0.4472644776105881,0.45614493638277054,0.40600989013910294,0.21561726927757263,0.31980782747268677,0.4731748476624489,0.33874573558568954,0.6521929204463959,0.3006598427891731,0.430097334086895,0.47567447274923325,0.2559167258441448,0.39753057807683945,0.5714521408081055
2025-07-11 00:00:00-04:00,TSLA,1,0.010813001260768906,3,alpaca,0.3027625580628713,0.3579205771287282,0.3338140944639842,0.23722846309343973,0.2886596918106079,0.3078061044216156,0.2784394522507985,0.5244042674700419,0.34762407342592877,0.1705856795112292,0.5240557789802551,0.2625399778286616,0.2766365359226863,0.20940467715263367,0.38844120502471924,0.26948211590449017,0.2683296899000804,0.15552747746308646,0.3444644510746002,0.2912311752637227,0.1708061844110489,0.20869822800159454,0.2659735729297002,0.27116742233435315,0.19132713973522186,0.3172139922777812,0.2982975443204244,0.3549743394056956,0.351051390171051,0.1934710368514061,0.2780943314234416,0.34102126955986023,0.18540982902050018,0.4535188575585683,0.3532663583755493,0.20621414482593536,0.3182196070750554,0.50404625137647,0.36036253968874615,0.1763154168923696,0.30675410230954486,0.36777210235595703,0.300342599550883,0.37298231323560077,0.2895313998063405,0.23988340298334757,0.4558078447977702,0.2892782986164093,0.3029603362083435,0.25683054824670154,0.3605156143506368,0.4052509268124898,0.3814742962519328,0.24032692114512125,0.38812246918678284,0.16954000294208527,0.3087633550167084,0.22385941445827484,0.22312086323897043,0.26651911934216815,0.27069805065790814,0.35291023055712384,0.4172731538613637,0.3090245525042216,0.33007503549257916,0.2403041273355484,0.2506740540266037,0.300379474957784,0.38411539793014526,0.46224092443784076,0.3416719635327657,0.32754403352737427,0.4969062904516856,0.28653369347254437,0.6574229995409647,0.36411364873250324,0.4886741538842519,0.28108978271484375,0.27975334723790485,0.48793841401735943,0.4529963831106822,0.430966595808665,0.46319393316904706,0.28739693264166516,0.32498810688654584,0.361673245827357,0.47524493932724,0.29140185316403705,0.30325975517431897,0.46002551913261414,0.44588769475619,0.4140450457731883,0.16405143837134042,0.1977487156788508,0.2906046559413274,0.14397683988014856,0.30376093089580536,0.24750306705633798,0.3301402727762858,0.2813173532485962,0.25170864164829254,0.3462735116481781,0.2798352738221486,0.38303088148434955,0.260749747355779,0.4172666072845459,0.4630112846692403,0.47288719813028973,0.48105208079020184,0.2065893361965815,0.2984561522801717,0.42758113145828247,0.30567749341328937,0.5520798166592916,0.24424517154693604,0.42675472299257916,0.3868632713953654,0.28471048672993976,0.4168398876984914,0.5371443033218384
2025-07-14 00:00:00-04:00,TSLA,0,-0.019312070795389793,7,alpaca,0.31074507747377667,0.31084112184388296,0.2999418058565685,0.2616524249315262,0.3097297421523503,0.3088281878403255,0.2589108390467508,0.5225451929228646,0.32019687976155964,0.17573623997824533,0.5135452406747001,0.27916522536958965,0.34910061955451965,0.24591762466090067,0.4143055634839194,0.2890910974570683,0.32453495264053345,0.19657069870403834,0.33127433913094656,0.32365131803921293,0.20554280068193162,0.1914794615336827,0.3566126078367233,0.30963576265743803,0.18570338189601898,0.30143965993608746,0.28979454934597015,0.33542544075420927,0.3787074642521994,0.19499336928129196,0.2805278194802148,0.3423333636351994,0.1766081920691899,0.49746008430208477,0.3260628453322819,0.23924302416188375,0.3476621040276119,0.5002585308892387,0.3894460541861398,0.18608959019184113,0.31126771228654043,0.40242484637669157,0.3373563928263528,0.38396158814430237,0.27565869263240267,0.26625872935567585,0.40363975507872446,0.2875927026782717,0.2794595445905413,0.25751193719250814,0.3612989229815347,0.4172548396246774,0.37152694378580364,0.25452863957200733,0.3872277651514326,0.20227427780628204,0.31143808577741894,0.2594665927546365,0.22700621826308115,0.2798320544617517,0.2781396933964321,0.3437731989792415,0.4280897464071001,0.2724065397466932,0.3379450184958322,0.273556113243103,0.24777340250355856,0.3512564642088754,0.3680472161088671,0.4652323084218161,0.342777533190591,0.32108718156814575,0.5382403816495623,0.2829102192606245,0.6900116034916469,0.3542719525950296,0.46976977586746216,0.29563890184674946,0.30239871570042204,0.49671426841190885,0.44451928990227835,0.4845196647303445,0.4710506924561092,0.29336258130414145,0.3328330899987902,0.35473544682775227,0.5064125784805843,0.3092267853873117,0.32519590854644775,0.4941729264599936,0.3772818275860378,0.3735522244657789,0.1579537923846926,0.21672252884932927,0.31896583097321646,0.16322903547968184,0.3901180326938629,0.30038698869092123,0.36936080030032564,0.2881401904991695,0.2929919809103012,0.38916172300066265,0.3153812714985439,0.3675185441970825,0.2771142636026655,0.43914681673049927,0.43538618087768555,0.4594510240214212,0.4280784470694406,0.23025898422513688,0.33475338986941744,0.4446795667920794,0.3430220825331552,0.5833696978432792,0.280083777649062,0.4344148763588497,0.406526437827519,0.27383830504758017,0.4094202390738896,0.5792688386780875
2025-07-15 00:00:00-04:00,TSLA,1,0.03504091219258656,3,alpaca,0.322919229666392,0.3093801736831665,0.2605978399515152,0.25145501891771954,0.3134637971719106,0.31028353174527484,0.2813137670358022,0.5246316293875376,0.33347660303115845,0.1771532197793325,0.4864119489987691,0.2579035510619481,0.3447723984718323,0.26965169111887616,0.4176210065682729,0.2689082622528076,0.2971506516138713,0.19591031968593597,0.33133946855862934,0.3310756981372833,0.19476930300394693,0.1913864662249883,0.3673240343729655,0.3084052602450053,0.16518265008926392,0.30372071266174316,0.3219536542892456,0.3352277874946594,0.37965959310531616,0.18455462157726288,0.33074597517649335,0.42900864283243817,0.15904737015565237,0.5658996899922689,0.32871957619984943,0.24259610970815024,0.34706666072209674,0.5026825567086538,0.39163877566655475,0.18377400437990823,0.33973363041877747,0.40593114495277405,0.3541348973910014,0.4170851409435272,0.2691513995329539,0.24982757369677225,0.4414464334646861,0.30570871631304425,0.2656273792187373,0.2571727881828944,0.3520359992980957,0.41593271493911743,0.42680448293685913,0.2817046145598094,0.41632827123006183,0.21016265451908112,0.33412013451258343,0.25676148136456806,0.24053669472535452,0.2998339037100474,0.3055943349997203,0.3421119650204976,0.43694310386975604,0.2900347014268239,0.35438435276349384,0.2737060983975728,0.23423464596271515,0.37948186198870343,0.3500765562057495,0.48165637254714966,0.3596772650877635,0.3320699433485667,0.5332237084706625,0.2839396099249522,0.7204262415568033,0.3666909535725911,0.4871109426021576,0.2819759001334508,0.28357293208440143,0.5194016893704733,0.4418841600418091,0.4783533016840617,0.48020656903584796,0.339527169863383,0.34960660338401794,0.36125677824020386,0.5064103802045187,0.30889644225438434,0.31899920105934143,0.49838122725486755,0.3814987043539683,0.3688567380110423,0.16930119693279266,0.22228015462557474,0.30522043506304425,0.16201516489187875,0.4330658217271169,0.29938897490501404,0.3876948654651642,0.2806861797968547,0.26759329934914905,0.3774435520172119,0.3083229959011078,0.3618008891741435,0.2827117343743642,0.4390726884206136,0.4561270276705424,0.4728945295015971,0.44204707940419513,0.22282825907071432,0.32372214396794635,0.4417515496412913,0.34330235918362934,0.6068552136421204,0.3132220208644867,0.42440197865168255,0.43405242760976154,0.2704879343509674,0.444748451312383,0.6154772241910299
2025-07-16 00:00:00-04:00,TSLA,0,-0.00702586399503704,5,alpaca,0.3089055120944977,0.33396323919296267,0.36892145276069643,0.28230503797531126,0.29417990446090697,0.2792296051979065,0.24634326696395875,0.5286816954612732,0.2675344109535217,0.19728648364543916,0.5687798500061035,0.2865871250629425,0.3061452627182007,0.18542366325855256,0.4161936163902283,0.3121596693992615,0.31530721187591554,0.1536549597978592,0.34141103029251096,0.29323952198028563,0.17629045844078065,0.2514024287462234,0.2629452168941498,0.2997042953968048,0.23703329265117645,0.3134854793548584,0.28889913856983185,0.3786616146564484,0.3781514346599579,0.2480322778224945,0.21835671961307526,0.2986961603164673,0.1989380270242691,0.4288943111896515,0.35872828364372256,0.17409252524375915,0.3588983118534088,0.5132232546806336,0.3896582543849945,0.21226461827754975,0.2931920289993286,0.33725792169570923,0.2554923415184021,0.32580804228782656,0.27159506678581236,0.2565809190273285,0.3864352762699127,0.2601508468389511,0.3547660350799561,0.2665138065814972,0.38270745277404783,0.4855294704437256,0.29359216094017027,0.20258668065071106,0.372578889131546,0.202832368016243,0.3186527490615845,0.21157477498054506,0.22241573333740233,0.27769934237003324,0.22906258702278137,0.3378639817237854,0.4187998592853546,0.2850158870220184,0.3079817771911621,0.2951724588871002,0.3109241724014282,0.2806358873844147,0.42073960304260255,0.4559236645698547,0.33625307083129885,0.30567303895950315,0.529966402053833,0.3032835304737091,0.6587045669555665,0.34434995651245115,0.4764965295791626,0.328947514295578,0.3615679681301117,0.453633588552475,0.4226860463619232,0.48858975172042846,0.4770864725112915,0.22119180560112,0.3162521421909332,0.3400546073913574,0.4972133219242096,0.3215341567993164,0.36498449444770814,0.5145618736743927,0.4138818264007568,0.43809876441955564,0.1388210266828537,0.18674420714378356,0.3142621338367462,0.15330328047275543,0.3054325759410858,0.2385589063167572,0.354958176612854,0.298231714963913,0.2896287560462952,0.3713470220565796,0.2920013427734375,0.3924221992492676,0.278720486164093,0.4588509678840637,0.374630069732666,0.5150125861167908,0.4361215591430664,0.24021350741386413,0.3400278210639954,0.4608528852462769,0.3263802766799927,0.5538454651832581,0.201933416724205,0.4830173015594482,0.39429656863212587,0.3097337543964386,0.4049720287322998,0.5233233451843262
2025-07-17 00:00:00-04:00,TSLA,1,0.03205907804067233,7,alpaca,0.299627240215029,0.3257458082267216,0.31631776477609364,0.2588170851979937,0.28622764348983765,0.31103179284504484,0.26533653480666025,0.5145785297666278,0.31244893797806333,0.1632628185408456,0.5074023987565722,0.24628389520304544,0.3526287632329123,0.23724037408828735,0.40231231280735563,0.28939602630478994,0.3468106814793178,0.18881532975605556,0.33362377541405813,0.32698232361248564,0.22818717786243983,0.19672605182443345,0.33659206330776215,0.291508538382394,0.20437414731298173,0.2886510619095394,0.27189848891326357,0.3453651581491743,0.3633877294404166,0.18186888311590468,0.2430572509765625,0.32434194002832684,0.17989993308271682,0.45193022063800264,0.34355465854917255,0.2368166148662567,0.3619989199297769,0.4845452308654785,0.3656287576471056,0.17687251099518367,0.3090903290680477,0.3809775028909956,0.3442218175956181,0.380288622209004,0.27257840761116575,0.2992138202701296,0.3500840025288718,0.2780378333159855,0.2822336511952536,0.25963467572416576,0.3755454889365605,0.40423050097056795,0.36487228104046415,0.24580033123493195,0.3652005706514631,0.17726179957389832,0.3033460719244821,0.27278031621660503,0.22550245480878012,0.2744925980057035,0.2886348196438381,0.338417398078101,0.43961200969559805,0.2831787041255406,0.3299769014120102,0.28344436628477915,0.2576150723866054,0.30519136786460876,0.37520122953823637,0.43677561623709543,0.3401809632778168,0.32284928219658987,0.5451206394604274,0.28515335065977915,0.6887986489704677,0.3733964903014047,0.45431123461042133,0.304449730685779,0.31676035267966135,0.49084762590272085,0.42834554825510296,0.48595643043518066,0.46959601981299265,0.27941396619592396,0.3253132402896881,0.35408272062029156,0.5274025499820709,0.287350914308003,0.32165014318057467,0.4798889458179474,0.3675637756075178,0.37531750542776926,0.15685029753616878,0.2187371360404151,0.3065304032393864,0.18379788952214376,0.40010268347603933,0.3020683079957962,0.35903231160981314,0.2918921836784908,0.29250321430819376,0.36944139429501127,0.3204534479549953,0.3504040837287903,0.24549258819648198,0.436897520508085,0.4508832352502005,0.4352089762687683,0.4152432552405766,0.2277774406330926,0.33382454088756014,0.4582493134907314,0.335857766015189,0.5945930821555001,0.2718288792031152,0.4355303091662271,0.4240514891488211,0.2682020366191864,0.37850493618420195,0.5504524282046727
2025-07-18 00:00:00-04:00,TSLA,0,-0.003518894838728969,4,alpaca,0.295260027050972,0.33643969148397446,0.29658422619104385,0.25204579159617424,0.3145982697606087,0.3185180425643921,0.2797887846827507,0.5183429792523384,0.3444521352648735,0.17350203730165958,0.5477333888411522,0.2649068124592304,0.32436663284897804,0.21587439253926277,0.4109262004494667,0.2670983299612999,0.29842332005500793,0.17147427424788475,0.34359095245599747,0.3215468302369118,0.19248473271727562,0.1733202263712883,0.3111935593187809,0.2708836905658245,0.1991596221923828,0.31937994807958603,0.27138590067625046,0.3914114609360695,0.3813439682126045,0.17406085692346096,0.24912185594439507,0.32863699644804,0.19099019840359688,0.47586844116449356,0.3331196755170822,0.19728581979870796,0.30886221304535866,0.5241353213787079,0.3691513389348984,0.18183735013008118,0.2893255576491356,0.40121622383594513,0.3043810948729515,0.37739967554807663,0.2601620852947235,0.22979221865534782,0.43278031051158905,0.26051049306988716,0.2760833539068699,0.27251291275024414,0.3664529100060463,0.41393421590328217,0.3666139990091324,0.19413039833307266,0.37415191531181335,0.21713009476661682,0.3414987102150917,0.24071629717946053,0.23566267639398575,0.27752353250980377,0.2599402889609337,0.3207513764500618,0.39993321895599365,0.2939543351531029,0.3269924893975258,0.2631831504404545,0.2280404157936573,0.3342127203941345,0.3691478818655014,0.4546031802892685,0.3338525667786598,0.29046351462602615,0.48958946019411087,0.2972210422158241,0.6679002493619919,0.34894177317619324,0.46216540038585663,0.271920632570982,0.28902310132980347,0.49176157265901566,0.4699520543217659,0.42030656337738037,0.4748527258634567,0.24215058609843254,0.3159496933221817,0.3320851996541023,0.46748849004507065,0.28973621129989624,0.3042980097234249,0.48241227865219116,0.38198617100715637,0.34913165867328644,0.18633882701396942,0.18952357023954391,0.29076313599944115,0.15434232167899609,0.32404517754912376,0.2642303444445133,0.3555740416049957,0.269294410943985,0.27253442630171776,0.3536243736743927,0.3065699264407158,0.3694942519068718,0.27207595854997635,0.43775808811187744,0.37982703745365143,0.44304362684488297,0.45203378796577454,0.21678854152560234,0.3007275238633156,0.42390382289886475,0.3369351178407669,0.565084770321846,0.24587440490722656,0.4242556691169739,0.3933968096971512,0.2811277508735657,0.4039171487092972,0.5628297477960587
